wheel_1_joint,wheel_2_joint,wheel_3_joint,wheel_4_joint,wheel_5_joint,wheel_6_joint,time
-12.122479117774473,-12.122978764093986,-12.12328964493596,12.123656225785139,12.123474808652235,12.123642725714145,12.04
-12.123605567580794,-12.124921380360384,-12.134864419224005,12.123708071147268,12.122147935882108,12.127851706145963,12.060000000000002
-12.12366256052437,-12.123699692091975,-12.12348257694131,12.123647249886671,12.123867400350232,12.123826425822598,12.080000000000005
,,,,,,12.100000000000001
-12.123649223252036,-12.123667811922026,-12.123654006379276,12.123671500750143,12.123583501551048,12.123850522173086,12.100000000000001
-12.096422297502075,-12.125876908463445,-12.123510057294125,12.123660351237538,12.123820051857475,12.123853523416342,12.120000000000005
-12.123722692997774,-12.123919481916337,-12.123042715195691,12.123127483108378,12.125638071538525,12.123509874520453,12.14
-12.123663978564013,-12.12372945295806,-12.123831103747266,12.123644074232926,12.123731127036699,12.123266547817103,12.160000000000004
-12.123696460862204,-12.123493656726668,-12.122721467134477,12.122819955131867,12.123999408533239,12.12345237511493,12.18
,,,,,,12.200000000000003
-12.12366590505972,-12.123226082360814,-12.122966355502445,12.123469531292052,12.124742953170939,12.123760717082394,12.200000000000003
-12.12365728346693,-12.123651118881273,-12.123667563790233,12.123655549045695,12.123751804189176,12.123793452918715,12.219999999999999
-12.123665187672259,-12.123690450626096,-12.123830777596343,12.123656856468335,12.123621439249824,12.123638516632333,12.240000000000002
-12.123663260018288,-12.123580977392427,-12.12350343656255,12.123661862561018,12.123895123161473,12.123764712427363,12.260000000000005
-12.12364487504981,-12.123473203533372,-12.123214873580375,12.123656610280536,12.123477463684157,12.12379368034469,12.280000000000001
,,,,,,12.300000000000004
-12.123611050302527,-12.123992020921852,-12.124775253770299,12.12364248600564,12.123233047302858,12.123771052256922,12.300000000000004
-12.12361746143744,-12.12454597887236,-12.124792316903088,12.123624785158182,12.12330903993406,12.123648343995592,12.32
-12.123828512100037,-12.125267062055578,-12.125011851085395,12.12363169580159,12.1235485974917,12.123745886064338,12.340000000000003
-12.123640583346294,-12.123755323182255,-12.124354875099128,12.123681122043951,12.123865025282296,12.123177934221626,12.36
-12.123646832113835,-12.123765530649342,-12.124111488034245,12.123614981046266,12.123497231653484,12.125070138854573,12.380000000000003
,,,,,,12.400000000000006
-12.123639779752677,-12.123730757093634,-12.12359550759239,12.123679620496873,12.122838797907669,12.124209007642735,12.400000000000006
-12.123809230500575,-12.12460269364017,-12.124416372087223,12.123662244946464,12.12384225752219,12.123795827561148,12.420000000000002
